anger,"One day I had sunned my favourite shirt and was putting it back á
in the wardrobe when my younger brother snatched it from me and á
wore it.  He had not had a bath and was very dirty.  I scolded him á
but he answered back and locked himself up in a room.  I was very á
angry so I starteed kicking on the door and abusing him loudly á
and freely."
sadness,"When I was a child I was playing on the upper deck of the bed á
with my brother.  My parents slept on the lower deck.  My father á
felt disgusted and beat me up.  I felt very sad as my father had á
never beaten me or scolded me before."
disgust,"My boyfriend and I did not have any contact with each other during  á
the Summer holidays.  I met him the day of the registration and looked  á
through him.  In the canteen he asked me if I wanted to have a drink and  á
I said no as I did not want him to do me a favour."
shame,"On Christmas eve I went to a classmate's home with other á
classmates.  The next morning when I came out of the toilet she á
said something and I did not understand what she was saying.  á
When she pointed at my trousers I discovered that I had forgotten á
to zip them up.  I rushed back to the toilet but by the time the á
others had guessed what had happened."
guilt,"One night,when I was in primary 5 or 6, I felt thirsty so I á
fetched the thermos to pour a cup of water for myself.  Then I á
saw my brother lowering his head and I, jokingly, poured the       á
water on his head."
joy,"I had gone camping with my old classmates and there was a storm.  á
We were in a flurry but at that time I felt the love and concern á
of my friends."
fear,"I was on a trip to Phillipines during Summer and I was staying in á
a hotel.  The room I was staying in was very silent and had very á
dim lights.  The last night I felt frightened and lay awake - I á
could hear some sounds around me and dared not open my eyes - I á
waited for dawn."
anger,"I had a very good friend in secondary school.  The year after our á
graduation I prepared to celebrate her birthday and I called off á
all my appointments.  I got together the other friends and we á
were ready to give the entire day to her.  However this friend á
disappeared on her birthday.  When I phoned another friend I á
didcovered thay she was busy, I did not call her anymore."
sadness,"I am a Christian but I cannot find any meaning in life . It á
seems that I am deceiving myself but I cannot find the way out."
disgust,"A brother from one of the Christian fellowship often phoned me á
and talked to me for half an hour or more.  However there was á
nothing important in the conversation and I found the person very á
disgusting."
shame,I felt shame when I found that I was almost last in the exam.
guilt,"Once I bought my sister a pair of sports shoes as she was going á
to join an athletic meet.  However the shoes were a little big á
and had a few flaws.  She muttered all the way and blamed me for á
having wasted her money anf I felt guilty."
joy,"When the result of the certificate exam was announced.  I was á
surprised and happy as the result was better than I had á
expected."
fear,"When I was young I got lost on the street and the police found me á
after a day."
anger,"My sister once stole my mother's money and made her very angry.  á
After this my mother would beat her up for unreasonable reasons.  á
One day my sister lent her book to a friend without telling my á
mother about it.  When my mother learnt this she beat her up and á
even threatened her with a pair of scissors.  "
